url,headline
https://eng.lsm.lv/article/features/news-in-simple-latvian/26.09.2026-news-in-simple-latvian-25th-september-2026.a664891/,"News in simple Latvian: 25th September, 2026"
https://eng.lsm.lv/article/society/education/26.09.2026-latvia-has-room-for-improvement-in-recognising-scam-e-mails.a664890/,Latvia has room for improvement in recognising scam e-mails
https://eng.lsm.lv/article/society/defence/26.09.2026-four-italian-soldiers-injured-at-adazi-military-base-latvia.a664889/,Four Italian soldiers injured at Ādaži military base
https://eng.lsm.lv/article/economy/economy/25.09.2026-heating-prices-will-rise-in-latvia-this-winter.a664795/,Heating prices will rise in Latvia this winter
https://eng.lsm.lv/article/society/crime/25.09.2026-two-arrested-in-connection-with-child-porn-case-in-latvia.a664791/,Two arrested in connection with child porn case in Latvia
https://eng.lsm.lv/article/economy/transport/25.09.2026-russian-city-names-found-painted-over-on-latvias-road-signs.a664789/,Russian city names found painted over on Latvia's road signs
https://eng.lsm.lv/article/culture/culture/25.09.2026-three-for-the-weekend-symphony-ukraine-anatomy.a664753/,"Three for the Weekend: Symphony, Ukraine, Anatomy"
https://eng.lsm.lv/article/society/defence/25.09.2026-german-eurofighter-jets-arrive-at-lielvarde-air-base.a664750/,German Eurofighter jets arrive at Lielvārde air base
https://eng.lsm.lv/article/politics/election/25.09.2026-some-polling-station-staff-in-eastern-latvia-replaced-over-security-concerns.a664733/,Some polling station staff in eastern Latvia replaced over security concerns
https://eng.lsm.lv/article/politics/politics/24.09.2026-politician-stepanenkos-father-blacklisted-in-latvia.a664668/,Politician Stepaņenko's father blacklisted in Latvia
https://eng.lsm.lv/article/politics/saeima/24.09.2026-border-controls-on-grain-shipments-to-be-introduced-in-latvia.a664663/,Border controls on grain shipments to be introduced in Latvia
https://eng.lsm.lv/article/politics/saeima/24.09.2026-saeima-conceptually-agrees-to-being-audited.a664576/,Saeima conceptually agrees to being audited
https://eng.lsm.lv/article/politics/politics/24.09.2026-politician-stepanenkos-family-reportedly-friendly-with-russian-arms-dealer-bout.a664549/,Politician Stepaņenko's family reportedly friendly with Russian arms dealer Bout
https://eng.lsm.lv/article/politics/politics/23.09.2026-latvian-government-imposes-restrictions-on-two-russian-oligarchs.a664383/,Latvian government imposes restrictions on two Russian oligarchs
https://eng.lsm.lv/article/politics/politics/21.09.2026-national-alliance-kicks-out-violence-apologist-dalbins.a664112/,National Alliance kicks out violence apologist Dalbiņš
https://eng.lsm.lv/article/politics/politics/21.09.2026-less-than-1-turnout-in-latvia-for-russias-so-called-elections.a664055/,Less than 1% turnout in Latvia for Russia's so-called elections
https://eng.lsm.lv/article/society/education/26.09.2026-latvia-has-room-for-improvement-in-recognising-scam-e-mails.a664890/,Latvia has room for improvement in recognising scam e-mails
https://eng.lsm.lv/article/society/defence/26.09.2026-four-italian-soldiers-injured-at-adazi-military-base-latvia.a664889/,Four Italian soldiers injured at Ādaži military base
https://eng.lsm.lv/article/society/crime/25.09.2026-two-arrested-in-connection-with-child-porn-case-in-latvia.a664791/,Two arrested in connection with child porn case in Latvia
https://eng.lsm.lv/article/society/defence/25.09.2026-german-eurofighter-jets-arrive-at-lielvarde-air-base.a664750/,German Eurofighter jets arrive at Lielvārde air base
https://eng.lsm.lv/article/society/defence/24.09.2026-latvia-will-send-up-to-20-soldiers-to-clear-hormuz.a664650/,Latvia will send up to 20 soldiers to clear Hormuz
https://eng.lsm.lv/article/society/crime/24.09.2026-man-murders-relative-in-riga-drops-body-on-street.a664643/,"Man murders relative in Rīga, drops body on street"
https://eng.lsm.lv/article/society/crime/24.09.2026-police-chase-13-year-old-reckless-driver-in-latvia.a664538/,Police chase 13-year-old reckless driver in Latvia
https://eng.lsm.lv/article/society/environment/23.09.2026-dont-dump-your-apples-in-the-nearest-or-farthest-forest.a664457/,Don't dump your apples in the nearest (or farthest) forest
https://eng.lsm.lv/article/culture/culture/25.09.2026-three-for-the-weekend-symphony-ukraine-anatomy.a664753/,"Three for the Weekend: Symphony, Ukraine, Anatomy"
https://eng.lsm.lv/article/culture/music/24.09.2026-charity-concert-for-ukraine-to-take-place-sunday-in-riga.a664602/,Charity concert for Ukraine to take place Sunday in Rīga
https://eng.lsm.lv/article/culture/culture/24.09.2026-salaspils-unveils-new-concert-hall.a664559/,Salaspils unveils new concert hall
https://eng.lsm.lv/article/culture/sport/24.09.2026-latvia-will-host-2030-bmx-world-championship.a664554/,Latvia will host 2030 BMX world championship
https://eng.lsm.lv/article/culture/music/22.09.2026-riga-music-week-returns-in-november.a664312/,Rīga Music Week returns in November
https://eng.lsm.lv/article/culture/sport/22.09.2026-ulya-a-slam-dunk-amongst-latvian-public.a664258/,'Ulya' a slam dunk amongst Latvian public
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-buzzing-honey-yields-this-year-in-latvia.a664004/,Buzzing honey yields this year in Latvia
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-catch-some-flavour-in-kuldiga-latvia-this-week.a663999/,"'Catch some flavour' in Kuldīga, Latvia this week"
https://eng.lsm.lv/article/economy/economy/25.09.2026-heating-prices-will-rise-in-latvia-this-winter.a664795/,Heating prices will rise in Latvia this winter
https://eng.lsm.lv/article/economy/transport/25.09.2026-russian-city-names-found-painted-over-on-latvias-road-signs.a664789/,Russian city names found painted over on Latvia's road signs
https://eng.lsm.lv/article/economy/economy/24.09.2026-excise-tax-on-fuel-to-be-reduced-in-latvia.a664599/,Excise tax on fuel to be reduced in Latvia
https://eng.lsm.lv/article/economy/transport/24.09.2026-rail-balticas-deadline-officially-extended-by-all-baltic-states.a664539/,Rail Baltica's deadline officially extended by all Baltic States
https://eng.lsm.lv/article/economy/economy/23.09.2026-attempts-to-reduce-fuel-prices-being-put-forward-in-latvia.a664464/,Attempts to reduce fuel prices being put forward in Latvia
https://eng.lsm.lv/article/economy/transport/23.09.2026-latvians-will-get-european-standard-cards-for-disabled-parking.a664397/,Latvians will get European-standard cards for disabled parking
https://eng.lsm.lv/article/economy/transport/23.09.2026-concerns-about-traffic-flow-during-repairs-of-major-riga-bridge.a664377/,Concerns about traffic flow during repairs of major Rīga bridge
https://eng.lsm.lv/article/economy/transport/23.09.2026-road-safety-week-saw-more-accidents-but-fewer-casualties-this-year-in-latvia.a664375/,Road safety week saw more accidents but fewer casualties this year
https://eng.lsm.lv/article/features/news-in-simple-latvian/26.09.2026-news-in-simple-latvian-25th-september-2026.a664891/,"News in simple Latvian: 25th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/25.09.2026-news-in-simple-latvian-24th-september-2026.a664731/,"News in simple Latvian: 24th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/24.09.2026-news-in-simple-latvian-23rd-december-2026.a664536/,"News in simple Latvian: 23rd December, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/23.09.2026-news-in-simple-latvian-22nd-september-2026.a664374/,"News in simple Latvian: 22nd September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/22.09.2026-news-in-simple-latvian-21st-september-2026.a664191/,"News in simple Latvian: 21st September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/21.09.2026-news-in-simple-latvian-20th-september-2026.a663998/,"News in simple Latvian: 20th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/18.09.2026-news-in-simple-latvian-17th-september-2026.a663711/,"News in simple Latvian: 17th September, 2026"
https://eng.lsm.lv/article/features/media/17.09.2026-streaming-platforms-will-be-asked-to-support-latvian-film-production.a663604/,Streaming platforms will be asked to support Latvian film production
https://eng.lsm.lv/article/weather/weather/25.09.2026-wet-friday-in-latvia.a664732/,Wet Friday in Latvia
https://eng.lsm.lv/article/weather/weather/21.09.2026-hint-of-summer-might-still-come-next-week-in-latvia.a664037/,Hint of summer might still come next week in Latvia
https://eng.lsm.lv/article/weather/weather/21.09.2026-rain-and-thunder-across-latvia-on-monday.a663997/,Rain and thunder across Latvia on Monday
https://eng.lsm.lv/article/weather/weather/18.09.2026-friday-afternoon-will-be-rainy-in-latvia.a663714/,Friday afternoon will be rainy in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-summer-gradually-ending-in-latvia.a663077/,Summer gradually ending in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-somewhat-rainy-monday-in-latvia.a663030/,Somewhat rainy Monday in Latvia
https://eng.lsm.lv/article/weather/weather/10.09.2026-thursday-will-be-windy-and-much-cooler-in-latvia.a662550/,Thursday will be windy and much cooler in Latvia
https://eng.lsm.lv/article/weather/weather/09.09.2026-heat-records-broken-wednesday-in-latvia.a662491/,Heat records broken Wednesday in Latvia
