url,headline
https://eng.lsm.lv/article/features/video/15.08.2026-watch-live-holy-mass-from-aglona-basilica.a657613/,WATCH LIVE: Holy Mass from Aglona Basilica
https://eng.lsm.lv/article/features/news-in-simple-latvian/15.08.2026-news-in-simple-latvian-14th-august-2026.a658966/,"News in simple Latvian: 14th August, 2026"
https://eng.lsm.lv/article/society/defence/15.08.2026-controlled-explosions-destroy-downed-drone-in-northern-latvia.a658965/,Controlled explosions destroy downed drone in northern Latvia
https://eng.lsm.lv/article/features/video/14.08.2026-watch-again-aglona-pilgrimage-stations-of-the-cross.a657612/,WATCH AGAIN: Aglona pilgrimage 'Stations of the Cross'
https://eng.lsm.lv/article/economy/transport/14.08.2026-latvian-government-ready-to-buy-more-airbaltic-bonds.a658900/,Latvian government ready to buy more airBaltic bonds
https://eng.lsm.lv/article/society/society/14.08.2026-police-look-for-woman-and-toddler-missing-from-cesis-latvia.a658872/,"Police look for woman and toddler missing from Cēsis, Latvia"
https://eng.lsm.lv/article/society/defence/14.08.2026-drone-was-downed-by-italian-jet-search-for-debris-continues.a658869/,"Drone was downed by Italian jet, search for debris continues"
https://eng.lsm.lv/article/society/society/14.08.2026-35-unaccompanied-minors-asked-for-asylum-in-latvia-in-june.a658857/,35 unaccompanied minors asked for asylum in Latvia in June
https://eng.lsm.lv/article/politics/politics/13.08.2026-latvias-municipalities-try-to-balance-their-books.a658615/,Latvia's municipalities try to balance their books
https://eng.lsm.lv/article/politics/diplomacy/12.08.2026-latvia-joins-diplomatic-ballistic-missile-pledge.a658449/,Latvia joins diplomatic ballistic missile pledge
https://eng.lsm.lv/article/politics/diplomacy/11.08.2026-text-of-dombravas-spanish-letter-released.a658274/,Text of Dombrava's 'Spanish letter' released
https://eng.lsm.lv/article/politics/politics/11.08.2026-corruption-cops-look-at-united-list-politicians-posing-on-combine-harvester.a658272/,Corruption cops look at United List politicians posing on combine harvester
https://eng.lsm.lv/article/politics/politics/07.08.2026-anti-bureaucracy-task-force-generates-25-more-proposals.a657894/,Anti-bureaucracy task force generates 25 more proposals
https://eng.lsm.lv/article/politics/diplomacy/07.08.2026-state-chancellery-lowers-the-bar-looking-for-next-director.a657859/,State Chancellery lowers the bar looking for next director
