url,headline
https://eng.lsm.lv/article/economy/economy/23.09.2026-attempts-to-reduce-fuel-prices-being-put-forward-in-latvia.a664464/,Attempts to reduce fuel prices being put forward in Latvia
https://eng.lsm.lv/article/society/environment/23.09.2026-dont-dump-your-apples-in-the-nearest-or-farthest-forest.a664457/,Don't dump your apples in the nearest (or farthest) forest
https://eng.lsm.lv/article/society/health/23.09.2026-infection-affects-dozens-of-children-in-salaspils-kindergarten-latvia.a664450/,"Infection affects dozens of children in Salaspils kindergarten, Latvia"
https://eng.lsm.lv/article/society/health/23.09.2026-reminder-issued-to-vaccinate-dogs-against-canine-distemper-virus.a664417/,Reminder issued to vaccinate dogs against canine distemper virus
https://eng.lsm.lv/article/economy/transport/23.09.2026-latvians-will-get-european-standard-cards-for-disabled-parking.a664397/,Latvians will get European-standard cards for disabled parking
https://eng.lsm.lv/article/society/crime/23.09.2026-hacker-detained-in-latvia-for-at-least-two-cyberattacks.a664394/,Hacker detained in Latvia for at least two cyberattacks
https://eng.lsm.lv/article/society/society/23.09.2026-latvia-approves-vague-plan-for-curbing-immigration.a664384/,Latvia approves vague plan for curbing immigration
https://eng.lsm.lv/article/politics/politics/23.09.2026-latvian-government-imposes-restrictions-on-two-russian-oligarchs.a664383/,Latvian government imposes restrictions on two Russian oligarchs
https://eng.lsm.lv/article/politics/politics/23.09.2026-latvian-government-imposes-restrictions-on-two-russian-oligarchs.a664383/,Latvian government imposes restrictions on two Russian oligarchs
https://eng.lsm.lv/article/politics/politics/21.09.2026-national-alliance-kicks-out-violence-apologist-dalbins.a664112/,National Alliance kicks out violence apologist Dalbiņš
https://eng.lsm.lv/article/politics/politics/21.09.2026-less-than-1-turnout-in-latvia-for-russias-so-called-elections.a664055/,Less than 1% turnout in Latvia for Russia's so-called elections
https://eng.lsm.lv/article/politics/diplomacy/18.09.2026-kulbergs-and-braze-meet-us-envoy-to-belarus.a663780/,Kulbergs and Braže meet U.S. envoy to Belarus
https://eng.lsm.lv/article/politics/election/18.09.2026-knab-to-investigate-zzs-handing-out-booze.a663768/,KNAB to investigate ZZS handing out booze
https://eng.lsm.lv/article/politics/diplomacy/16.09.2026-ambassadors-visit-latvias-eastern-border-region.a663463/,Ambassadors visit Latvia's eastern border region
https://eng.lsm.lv/article/politics/saeima/16.09.2026-saeima-might-be-subjected-to-state-audits-in-future.a663437/,Saeima might be subjected to state audits in future
https://eng.lsm.lv/article/politics/politics/16.09.2026-pre-election-debates-see-latvian-politicians-making-bold-but-false-claims.a663407/,Pre-election debates see Latvian politicians making bold (but false) claims
https://eng.lsm.lv/article/society/environment/23.09.2026-dont-dump-your-apples-in-the-nearest-or-farthest-forest.a664457/,Don't dump your apples in the nearest (or farthest) forest
https://eng.lsm.lv/article/society/health/23.09.2026-infection-affects-dozens-of-children-in-salaspils-kindergarten-latvia.a664450/,"Infection affects dozens of children in Salaspils kindergarten, Latvia"
https://eng.lsm.lv/article/society/health/23.09.2026-reminder-issued-to-vaccinate-dogs-against-canine-distemper-virus.a664417/,Reminder issued to vaccinate dogs against canine distemper virus
https://eng.lsm.lv/article/society/crime/23.09.2026-hacker-detained-in-latvia-for-at-least-two-cyberattacks.a664394/,Hacker detained in Latvia for at least two cyberattacks
https://eng.lsm.lv/article/society/society/23.09.2026-latvia-approves-vague-plan-for-curbing-immigration.a664384/,Latvia approves vague plan for curbing immigration
https://eng.lsm.lv/article/society/crime/22.09.2026-two-out-of-three-jewellery-burglars-caught-in-jelgava-latvia.a664290/,"Two out of three jewellery burglars caught in Jelgava, Latvia"
https://eng.lsm.lv/article/society/environment/22.09.2026-latvian-company-gets-european-design-award.a664287/,Latvian company gets European design award
https://eng.lsm.lv/article/society/crime/22.09.2026-man-arrested-in-riga-on-suspicion-of-sexual-harassment.a664212/,Man arrested in Rīga on suspicion of sexual harassment
https://eng.lsm.lv/article/culture/music/22.09.2026-riga-music-week-returns-in-november.a664312/,Rīga Music Week returns in November
https://eng.lsm.lv/article/culture/sport/22.09.2026-ulya-a-slam-dunk-amongst-latvian-public.a664258/,'Ulya' a slam dunk amongst Latvian public
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-buzzing-honey-yields-this-year-in-latvia.a664004/,Buzzing honey yields this year in Latvia
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-catch-some-flavour-in-kuldiga-latvia-this-week.a663999/,"'Catch some flavour' in Kuldīga, Latvia this week"
https://eng.lsm.lv/article/culture/sport/19.09.2026-watch-again-latvia-versus-poland-international-volleyball.a663732/,WATCH AGAIN: Latvia versus Poland international volleyball
https://eng.lsm.lv/article/culture/music/18.09.2026-listen-peteris-vasks-sacred-music-concert.a663739/,LISTEN: Pēteris Vasks sacred music concert
https://eng.lsm.lv/article/culture/culture/18.09.2026-three-for-the-weekend-harvest-old-town-mushrooms.a663760/,"Three for the Weekend: Harvest, Old Town, Mushrooms"
https://eng.lsm.lv/article/culture/sport/18.09.2026-set-of-stamps-to-commemorate-latvian-basketball-star-uljana-semjonova.a663731/,Set of stamps to commemorate Latvian basketball star Uļjana Semjonova
https://eng.lsm.lv/article/economy/economy/23.09.2026-attempts-to-reduce-fuel-prices-being-put-forward-in-latvia.a664464/,Attempts to reduce fuel prices being put forward in Latvia
https://eng.lsm.lv/article/economy/transport/23.09.2026-latvians-will-get-european-standard-cards-for-disabled-parking.a664397/,Latvians will get European-standard cards for disabled parking
https://eng.lsm.lv/article/economy/transport/23.09.2026-concerns-about-traffic-flow-during-repairs-of-major-riga-bridge.a664377/,Concerns about traffic flow during repairs of major Rīga bridge
https://eng.lsm.lv/article/economy/transport/23.09.2026-road-safety-week-saw-more-accidents-but-fewer-casualties-this-year-in-latvia.a664375/,Road safety week saw more accidents but fewer casualties this year
https://eng.lsm.lv/article/economy/economy/22.09.2026-riga-will-seek-to-slow-heating-price-rise.a664193/,Rīga will seek to slow heating price rise
https://eng.lsm.lv/article/economy/economy/21.09.2026-most-household-energy-consumption-goes-to-heating-in-latvia.a664124/,Most household energy consumption goes to heating in Latvia
https://eng.lsm.lv/article/economy/transport/21.09.2026-temporary-bridge-to-be-installed-during-vansu-bridge-repairs-in-riga.a664093/,Temporary bridge to be installed during Vanšu Bridge repairs in Rīga
https://eng.lsm.lv/article/economy/banks/21.09.2026-latvian-bank-profits-down-29-in-first-half-of-2026.a664050/,Latvian bank profits down 2.9% in first half of 2026
https://eng.lsm.lv/article/features/news-in-simple-latvian/23.09.2026-news-in-simple-latvian-22nd-september-2026.a664374/,"News in simple Latvian: 22nd September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/22.09.2026-news-in-simple-latvian-21st-september-2026.a664191/,"News in simple Latvian: 21st September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/21.09.2026-news-in-simple-latvian-20th-september-2026.a663998/,"News in simple Latvian: 20th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/18.09.2026-news-in-simple-latvian-17th-september-2026.a663711/,"News in simple Latvian: 17th September, 2026"
https://eng.lsm.lv/article/features/media/17.09.2026-streaming-platforms-will-be-asked-to-support-latvian-film-production.a663604/,Streaming platforms will be asked to support Latvian film production
https://eng.lsm.lv/article/features/features/17.09.2026-us-expert-baltic-states-have-no-need-to-panic-but-need-to-prepare.a663292/,"U.S. expert: Baltic states have no need to panic, but need to prepare"
https://eng.lsm.lv/article/features/news-in-simple-latvian/17.09.2026-news-in-simple-latvian-16th-september-2026.a663529/,"News in simple Latvian: 16th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/16.09.2026-news-in-simple-latvian-15th-september-2026.a663372/,"News in simple Latvian: 15th September, 2026"
https://eng.lsm.lv/article/weather/weather/21.09.2026-hint-of-summer-might-still-come-next-week-in-latvia.a664037/,Hint of summer might still come next week in Latvia
https://eng.lsm.lv/article/weather/weather/21.09.2026-rain-and-thunder-across-latvia-on-monday.a663997/,Rain and thunder across Latvia on Monday
https://eng.lsm.lv/article/weather/weather/18.09.2026-friday-afternoon-will-be-rainy-in-latvia.a663714/,Friday afternoon will be rainy in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-summer-gradually-ending-in-latvia.a663077/,Summer gradually ending in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-somewhat-rainy-monday-in-latvia.a663030/,Somewhat rainy Monday in Latvia
https://eng.lsm.lv/article/weather/weather/10.09.2026-thursday-will-be-windy-and-much-cooler-in-latvia.a662550/,Thursday will be windy and much cooler in Latvia
https://eng.lsm.lv/article/weather/weather/09.09.2026-heat-records-broken-wednesday-in-latvia.a662491/,Heat records broken Wednesday in Latvia
https://eng.lsm.lv/article/weather/weather/09.09.2026-warm-even-hot-wednesday-in-latvia.a662379/,"Warm, even hot Wednesday in Latvia"
