url,headline
https://eng.lsm.lv/article/society/society/15.09.2026-young-latvians-like-to-stay-at-home-longer-than-estonians-and-lithuanians.a663044/,Young Latvians like to stay at home longer than Estonians and Lithuanians
https://eng.lsm.lv/article/society/society/15.09.2026-american-family-finds-a-happy-home-in-latvia.a663289/,American family finds a happy home in Latvia
https://eng.lsm.lv/article/society/crime/15.09.2026-dance-teacher-in-dobele-latvia-arrested-for-sexual-harassment-of-minors.a663282/,"Dance teacher in Dobele, Latvia arrested for sexual harassment of minors"
https://eng.lsm.lv/article/features/commentary/15.09.2026-the-biggest-challenge-in-the-it-market-competing-for-talent.a663252/,The biggest challenge in the IT market: competing for talent
https://eng.lsm.lv/article/economy/transport/15.09.2026-big-public-transport-strike-expected-wednesday-in-latvia.a663246/,Big public transport strike expected Wednesday in Latvia
https://eng.lsm.lv/article/politics/diplomacy/15.09.2026-latvia-and-china-talk-by-telephone.a663242/,Latvia and China talk by telephone
https://eng.lsm.lv/article/features/media/15.09.2026-latvian-politicians-tested-in-tv-wargame-style-show.a663229/,Latvian politicians tested in TV wargame-style show
https://eng.lsm.lv/article/culture/sport/15.09.2026-latvia-has-new-100-kilometre-running-record.a663238/,Latvia has new 100 kilometre running record
https://eng.lsm.lv/article/politics/diplomacy/15.09.2026-latvia-and-china-talk-by-telephone.a663242/,Latvia and China talk by telephone
https://eng.lsm.lv/article/politics/politics/14.09.2026-drunk-driving-uzulnieks-will-remain-on-election-lists.a663139/,Drunk-driving Uzulnieks will remain on election lists
https://eng.lsm.lv/article/politics/politics/14.09.2026-drunk-driving-latvian-welfare-minister-out-of-detention.a663082/,Drunk-driving Latvian welfare minister out of detention
https://eng.lsm.lv/article/politics/politics/13.09.2026-latvian-welfare-minister-caught-drunk-driving-removed-from-office.a662970/,"Latvian Welfare Minister caught drunk driving, removed from office"
https://eng.lsm.lv/article/politics/politics/11.09.2026-latvian-government-says-its-done-quite-well-so-far.a662847/,Latvian government says it's done quite well so far
