url,headline
https://eng.lsm.lv/article/economy/economy/21.09.2026-most-household-energy-consumption-goes-to-heating-in-latvia.a664124/,Most household energy consumption goes to heating in Latvia
https://eng.lsm.lv/article/politics/politics/21.09.2026-national-alliance-kicks-out-violence-apologist-dalbins.a664112/,National Alliance kicks out violence apologist Dalbiņš
https://eng.lsm.lv/article/economy/transport/21.09.2026-temporary-bridge-to-be-installed-during-vansu-bridge-repairs-in-riga.a664093/,Temporary bridge to be installed during Vanšu Bridge repairs in Rīga
https://eng.lsm.lv/article/politics/politics/21.09.2026-less-than-1-turnout-in-latvia-for-russias-so-called-elections.a664055/,Less than 1% turnout in Latvia for Russia's so-called elections
https://eng.lsm.lv/article/economy/banks/21.09.2026-latvian-bank-profits-down-29-in-first-half-of-2026.a664050/,Latvian bank profits down 2.9% in first half of 2026
https://eng.lsm.lv/article/weather/weather/21.09.2026-hint-of-summer-might-still-come-next-week-in-latvia.a664037/,Hint of summer might still come next week in Latvia
https://eng.lsm.lv/article/society/crime/21.09.2026-more-details-emerge-in-big-illegal-cigarette-case-in-latvia.a664014/,More details emerge in big illegal cigarette case in Latvia
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-buzzing-honey-yields-this-year-in-latvia.a664004/,Buzzing honey yields this year in Latvia
https://eng.lsm.lv/article/politics/politics/21.09.2026-national-alliance-kicks-out-violence-apologist-dalbins.a664112/,National Alliance kicks out violence apologist Dalbiņš
https://eng.lsm.lv/article/politics/politics/21.09.2026-less-than-1-turnout-in-latvia-for-russias-so-called-elections.a664055/,Less than 1% turnout in Latvia for Russia's so-called elections
https://eng.lsm.lv/article/politics/diplomacy/18.09.2026-kulbergs-and-braze-meet-us-envoy-to-belarus.a663780/,Kulbergs and Braže meet U.S. envoy to Belarus
https://eng.lsm.lv/article/politics/election/18.09.2026-knab-to-investigate-zzs-handing-out-booze.a663768/,KNAB to investigate ZZS handing out booze
https://eng.lsm.lv/article/politics/diplomacy/16.09.2026-ambassadors-visit-latvias-eastern-border-region.a663463/,Ambassadors visit Latvia's eastern border region
https://eng.lsm.lv/article/politics/saeima/16.09.2026-saeima-might-be-subjected-to-state-audits-in-future.a663437/,Saeima might be subjected to state audits in future
https://eng.lsm.lv/article/politics/politics/16.09.2026-pre-election-debates-see-latvian-politicians-making-bold-but-false-claims.a663407/,Pre-election debates see Latvian politicians making bold (but false) claims
https://eng.lsm.lv/article/politics/president/16.09.2026-president-rinkevics-packs-his-bags-for-lengthy-trip-to-america.a663041/,President Rinkēvičs packs his bags for lengthy trip to America
https://eng.lsm.lv/article/society/crime/21.09.2026-more-details-emerge-in-big-illegal-cigarette-case-in-latvia.a664014/,More details emerge in big illegal cigarette case in Latvia
https://eng.lsm.lv/article/society/crime/18.09.2026-latvian-border-guards-stop-more-illegal-crossers.a663786/,Latvian border guards stop more illegal crossers
https://eng.lsm.lv/article/society/defence/18.09.2026-extra-nato-jets-coming-to-latvia-during-election-period.a663747/,Extra NATO jets coming to Latvia during election period
https://eng.lsm.lv/article/society/crime/18.09.2026-hockey-star-and-trump-family-friend-added-to-latvias-entry-blacklist.a663726/,Hockey star and Trump family friend added to Latvia's entry blacklist
https://eng.lsm.lv/article/society/defence/18.09.2026-latvia-to-buy-czech-artillery-system-instead-of-original-swedish-option.a663716/,Latvia to buy Czech artillery system instead of original Swedish option
https://eng.lsm.lv/article/society/society/18.09.2026-group-of-asylum-seekers-returned-to-latvia-from-poland.a663717/,Group of asylum seekers returned to Latvia from Poland
https://eng.lsm.lv/article/society/crime/17.09.2026-criminal-case-launched-regarding-drunk-driving-welfare-minister-in-latvia.a663633/,Criminal case launched regarding drunk driving welfare minister in Latvia
https://eng.lsm.lv/article/society/crime/17.09.2026-latvian-security-service-launches-case-against-terrorist-threats.a663547/,Latvian Security Service launches case against terrorist threats
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-buzzing-honey-yields-this-year-in-latvia.a664004/,Buzzing honey yields this year in Latvia
https://eng.lsm.lv/article/culture/food-drink/21.09.2026-catch-some-flavour-in-kuldiga-latvia-this-week.a663999/,"'Catch some flavour' in Kuldīga, Latvia this week"
https://eng.lsm.lv/article/culture/sport/19.09.2026-watch-again-latvia-versus-poland-international-volleyball.a663732/,WATCH AGAIN: Latvia versus Poland international volleyball
https://eng.lsm.lv/article/culture/music/18.09.2026-listen-peteris-vasks-sacred-music-concert.a663739/,LISTEN: Pēteris Vasks sacred music concert
https://eng.lsm.lv/article/culture/culture/18.09.2026-three-for-the-weekend-harvest-old-town-mushrooms.a663760/,"Three for the Weekend: Harvest, Old Town, Mushrooms"
https://eng.lsm.lv/article/culture/sport/18.09.2026-set-of-stamps-to-commemorate-latvian-basketball-star-uljana-semjonova.a663731/,Set of stamps to commemorate Latvian basketball star Uļjana Semjonova
https://eng.lsm.lv/article/culture/culture/17.09.2026-liepaja-concert-hall-to-be-headed-by-kate-erharde.a663592/,Liepāja Concert Hall to be headed by Kate Erharde
https://eng.lsm.lv/article/culture/sport/17.09.2026-latvias-euro-volleyball-hopes-remain-alive.a663575/,Latvia's Euro volleyball hopes remain alive
https://eng.lsm.lv/article/economy/economy/21.09.2026-most-household-energy-consumption-goes-to-heating-in-latvia.a664124/,Most household energy consumption goes to heating in Latvia
https://eng.lsm.lv/article/economy/transport/21.09.2026-temporary-bridge-to-be-installed-during-vansu-bridge-repairs-in-riga.a664093/,Temporary bridge to be installed during Vanšu Bridge repairs in Rīga
https://eng.lsm.lv/article/economy/banks/21.09.2026-latvian-bank-profits-down-29-in-first-half-of-2026.a664050/,Latvian bank profits down 2.9% in first half of 2026
https://eng.lsm.lv/article/economy/transport/18.09.2026-roadworks-continue-across-latvia.a663724/,Roadworks continue across Latvia
https://eng.lsm.lv/article/economy/transport/18.09.2026-ryanair-to-expand-in-latvia-if-government-helps.a663713/,"Ryanair to expand in Latvia, if government helps"
https://eng.lsm.lv/article/economy/transport/17.09.2026-fees-to-be-hiked-on-russian-grain-transit-total-ban-to-be-considered.a663670/,"Fees to be hiked on Russian grain transit, total ban to be considered"
https://eng.lsm.lv/article/economy/transport/17.09.2026-saeima-moves-towards-full-russian-food-ban.a663601/,Saeima moves towards full Russian food ban
https://eng.lsm.lv/article/economy/business/17.09.2026-latest-list-of-latvian-companies-doing-business-with-russia-and-belarus-published.a663549/,Latest list of Latvian companies doing business with Russia and Belarus published
https://eng.lsm.lv/article/features/news-in-simple-latvian/21.09.2026-news-in-simple-latvian-20th-september-2026.a663998/,"News in simple Latvian: 20th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/18.09.2026-news-in-simple-latvian-17th-september-2026.a663711/,"News in simple Latvian: 17th September, 2026"
https://eng.lsm.lv/article/features/media/17.09.2026-streaming-platforms-will-be-asked-to-support-latvian-film-production.a663604/,Streaming platforms will be asked to support Latvian film production
https://eng.lsm.lv/article/features/features/17.09.2026-us-expert-baltic-states-have-no-need-to-panic-but-need-to-prepare.a663292/,"U.S. expert: Baltic states have no need to panic, but need to prepare"
https://eng.lsm.lv/article/features/news-in-simple-latvian/17.09.2026-news-in-simple-latvian-16th-september-2026.a663529/,"News in simple Latvian: 16th September, 2026"
https://eng.lsm.lv/article/features/news-in-simple-latvian/16.09.2026-news-in-simple-latvian-15th-september-2026.a663372/,"News in simple Latvian: 15th September, 2026"
https://eng.lsm.lv/article/features/commentary/15.09.2026-the-biggest-challenge-in-the-it-market-competing-for-talent.a663252/,The biggest challenge in the IT market: competing for talent
https://eng.lsm.lv/article/features/media/15.09.2026-latvian-politicians-tested-in-tv-wargame-style-show.a663229/,Latvian politicians tested in TV wargame-style show
https://eng.lsm.lv/article/weather/weather/21.09.2026-hint-of-summer-might-still-come-next-week-in-latvia.a664037/,Hint of summer might still come next week in Latvia
https://eng.lsm.lv/article/weather/weather/21.09.2026-rain-and-thunder-across-latvia-on-monday.a663997/,Rain and thunder across Latvia on Monday
https://eng.lsm.lv/article/weather/weather/18.09.2026-friday-afternoon-will-be-rainy-in-latvia.a663714/,Friday afternoon will be rainy in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-summer-gradually-ending-in-latvia.a663077/,Summer gradually ending in Latvia
https://eng.lsm.lv/article/weather/weather/14.09.2026-somewhat-rainy-monday-in-latvia.a663030/,Somewhat rainy Monday in Latvia
https://eng.lsm.lv/article/weather/weather/10.09.2026-thursday-will-be-windy-and-much-cooler-in-latvia.a662550/,Thursday will be windy and much cooler in Latvia
https://eng.lsm.lv/article/weather/weather/09.09.2026-heat-records-broken-wednesday-in-latvia.a662491/,Heat records broken Wednesday in Latvia
https://eng.lsm.lv/article/weather/weather/09.09.2026-warm-even-hot-wednesday-in-latvia.a662379/,"Warm, even hot Wednesday in Latvia"
