url,headline,scrape_date,scrape_datetime
https://news.err.ee/1610082736/turkish-airlines-suspected-of-using-russian-airspace-on-flight-from-tallinn,Turkish Airlines suspected of using Russian airspace on flight from Tallinn,2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082448/mihkel-mariusz-jezierski-students-expect-clear-rules-for-using-ai,Mihkel Mariusz Jezierski: Students expect clear rules for using AI,2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082439/19th-century-estonian-settlers-in-caucasus-linked-malaria-to-hard-work-raw-berries,"19th century Estonian settlers in Caucasus linked malaria to hard work, raw berries",2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082397/eu-won-t-revise-ets2-commission-official-tells-estonia,"EU won't revise ETS2, Commission official tells Estonia",2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082394/vocational-school-demand-uneven-as-tallinn-questions-girls-interest,Vocational school demand uneven as Tallinn questions girls' interest,2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082373/rising-insolvencies-could-threaten-estonia-s-internal-security-agency-says,"Rising insolvencies could threaten Estonia's internal security, agency says",2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082364/err-in-the-us-spain-fans-travel-far-and-wide-to-see-world-cup-victory,ERR in the US: Spain fans travel far and wide to see World Cup victory,2026-07-21,2026-07-21_13.39.43
https://news.err.ee/1610082688/katrina-lehis-estonia-p-e-teams-open-fencing-world-championships,"Katrina Lehis, Estonia épée teams open Fencing World Championships",2026-07-21,2026-07-21_15.40.52
https://news.err.ee/1610082607/estonia-to-shift-to-mostly-two-person-ambulance-crews-by-2028,Estonia to shift to mostly two-person ambulance crews by 2028,2026-07-21,2026-07-21_15.40.52
https://news.err.ee/1610082373/rising-insolvencies-could-threaten-estonia-s-internal-security,Rising insolvencies could threaten Estonia's internal security,2026-07-21,2026-07-21_15.40.52
https://news.err.ee/1610082682/saaremaa-mass-grave-remains-unmarked-months-after-reburial,Saaremaa mass grave remains unmarked months after reburial,2026-07-22,2026-07-22_06.25.42
https://news.err.ee/1610082610/gallery-playful-hats-pop-up-on-tartu-statues-for-british-artist-s-new-show,Gallery: Playful hats pop up on Tartu statues for British artist's new show,2026-07-22,2026-07-22_06.25.42
https://news.err.ee/1610083081/poll-ekre-rises-to-third-place,Poll: EKRE rises to third place,2026-07-22,2026-07-22_06.25.42
https://news.err.ee/1610083207/health-economists-estonia-s-health-insurance-is-like-the-american-dream,Health economists: Estonia's health insurance is like the American Dream,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610083192/tallinn-cancels-construction-work-contract-for-endla-tanav-tunnels,Tallinn cancels construction work contract for Endla tänav tunnels,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610083168/historic-estonia-e-state-reform-targets-efficiency-not-cuts,"'Historic' Estonia e-state reform targets efficiency, not cuts",2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610083150/police-report-sharp-rise-in-thefts,Police report sharp rise in thefts,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610082625/government-pushes-to-close-unfinished-land-reform,Government pushes to close unfinished land reform,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610082718/coop-pank-and-lhv-see-mixed-fortunes-in-q2-2026,Coop Pank and LHV see mixed fortunes in Q2 2026,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610082691/seto-kingdom-to-be-proclaimed-for-a-day-on-august-1,Seto Kingdom to be proclaimed for a day on August 1,2026-07-22,2026-07-22_10.22.30
https://news.err.ee/1610083330/estonia-s-women-fencers-mostly-make-it-through-to-world-championships-main-draw,Estonia's women fencers mostly make it through to world championships main draw,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083300/horse-rescued-after-getting-head-stuck-between-trees-on-parnu-beach,Horse rescued after getting head stuck between trees on Pärnu beach,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083267/parnu-leaders-clash-puts-coalition-at-risk,Pärnu leaders' clash puts coalition at risk,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083501/expert-ukraine-s-defense-changes-unlikely-to-have-a-direct-impact-on-battlefield,Expert: Ukraine's defense changes unlikely to have a 'direct' impact on battlefield,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083426/eis-uses-6-5-million-communications-budget-to-target-20-countries,EIS uses €6.5 million communications budget to target 20 countries,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083249/county-court-judge-named-suspect-in-biting-assault-on-police-officer,County court judge named suspect in biting assault on police officer,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083243/mezzo-soprano-even-a-leg-in-a-cast-won-t-keep-me-off-the-stage,Mezzo‑soprano: Even a leg in a cast won't keep me off the stage,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1610083216/levadia-stun-top-swedish-side-ifk-goteborg-in-uefa-conference-league-away-win,Levadia stun top Swedish side IFK Göteborg in UEFA Conference League away win,2026-07-22,2026-07-22_13.42.53
https://news.err.ee/1609996795/gallery-scottish-punk-act-the-exploited-rock-tallinn-s-paavli-kultuurivabrik,Gallery: Scottish punk act The Exploited rock Tallinn's Paavli Kultuurivabrik,2026-07-22,2026-07-22_17.13.47
https://news.err.ee/1610083201/9-drownings-recorded-this-summer-mostly-men-over-50,"9 drownings recorded this summer, mostly men over 50",2026-07-22,2026-07-22_17.13.47
https://news.err.ee/1610083543/ministry-to-begin-offering-10-000-grants-to-young-creators,"Ministry to begin offering €10,000 grants to young creators",2026-07-22,2026-07-22_17.13.47
https://news.err.ee/1610083204/justice-ministry-reviewing-anti-corruption-law-with-private-sector,Justice ministry reviewing anti-corruption law with private sector,2026-07-23,2026-07-23_06.27.53
https://news.err.ee/1610084161/poll-isamaa-s-reinsalu-still-top-choice-for-pm-as-perling-overtakes-michal,Poll: Isamaa's Reinsalu still top choice for PM as Perling overtakes Michal,2026-07-23,2026-07-23_10.17.41
https://news.err.ee/1610083573/reader-s-question-is-it-ok-to-go-running-when-there-s-hot-weather-in-estonia,Reader's question: Is it OK to go running when there's hot weather in Estonia?,2026-07-23,2026-07-23_10.17.41
https://news.err.ee/1610083579/erki-nool-and-finnish-athlete-saga-vanninen-end-coaching-cooperation,Erki Nool and Finnish athlete Saga Vanninen end coaching cooperation,2026-07-23,2026-07-23_10.17.41
https://news.err.ee/1610084158/30-public-figures-nominate-piano-maker-indrek-laul-to-run-as-president,30 public figures nominate piano maker Indrek Laul to run as president,2026-07-23,2026-07-23_10.17.41
https://news.err.ee/1610084149/first-finnish-opera-cruise-brings-nearly-900-fans-to-saaremaa,First Finnish opera cruise brings nearly 900 fans to Saaremaa,2026-07-23,2026-07-23_10.17.41
https://news.err.ee/1610084206/government-ministers-on-vacation,Government ministers on vacation,2026-07-23,2026-07-23_10.17.41
